index,predict
1463,0.4945650346330833
955,0.5008354565742978
1708,0.49344133257026446
29,0.49216971013721045
1253,0.5119049144492368
193,0.4956849360983781
1788,0.48813959844363536
384,0.49706068085877586
1860,0.49672402210121247
1299,0.4956405419021934
631,0.5179745560045944
1435,0.49704246143333347
1758,0.49611784736980974
717,0.49244162474206915
350,0.49016348416886163
388,0.4926909250487785
1819,0.5133107307404245
316,0.4908778790325863
476,0.5147786166438405
1929,0.49577563997295543
1354,0.5133260151394616
966,0.5114471494262607
1407,0.4928800870834309
619,0.5031567977278865
174,0.49895225633679496
308,0.4996669067052228
1131,0.48586200981795474
424,0.4952484792456414
1930,0.4959147318468888
521,0.4945650346330833
1111,0.4975004625809401
1771,0.5101284035762699
1183,0.4927641107611027
351,0.496799100925316
578,0.49646758292454307
1307,0.4928995411103239
385,0.49563344680226396
187,0.4956405419021934
798,0.4973310050564437
425,0.48616863468329835
144,0.4928800870834309
1829,0.5100251097905721
745,0.49232012395527397
1959,0.49560703074447443
1732,0.4947725318421121
841,0.5187647901095054
1233,0.4915101117578297
1795,0.4923440824660579
235,0.4938060195727222
1937,0.49549370873928866
230,0.4963240133059255
920,0.4914068061575061
1593,0.4955887905892361
1641,0.4913662962962973
60,0.4921655951711736
1471,0.5004154718942958
931,0.4966446851414506
345,0.4934805076909657
1506,0.4945650346330833
616,0.49554298462612134
1553,0.5167321288612758
239,0.4921493984030192
816,0.49646758292454307
510,0.4908778790325863
1210,0.49188868221480175
1599,0.4928019961972642
47,0.4991232697053664
1951,0.49030456358702984
74,0.49244162474206915
498,0.4926115807008372
1637,0.4985527329773185
929,0.49058732945308625
449,0.4927444820233142
1716,0.49333801487489964
1019,0.49162961428795166
1702,0.4928019961972642
1863,0.4962083112619293
1907,0.49049936715813136
171,0.4956405419021934
1841,0.48586200981795474
1983,0.48747444922276606
1009,0.5183074047940343
708,0.49692557771918655
1357,0.4970051210173027
683,0.49244162474206915
1628,0.4927641107611027
976,0.4921493984030192
993,0.49621095965332535
1559,0.49692557771918655
528,0.4915144213404987
859,0.49244162474206915
1851,0.49560703074447443
1635,0.4920460884575243
1501,0.49244162474206915
1368,0.5190653177134222
184,0.49552769059438895
1275,0.49664466409976016
835,0.5021923005590972
379,0.5157395822214175
773,0.49491061336785686
1066,0.4934805076909657
1813,0.5158698508908782
1722,0.5187647901095054
1503,0.4944143515857781
1482,0.49699665349521893
442,0.4959630757792881
1661,0.49244162474206915
86,0.4922407712644237
1227,0.4970386335533783
1108,0.4991302811429269
1514,0.4996669067052228
1293,0.48933122118755673
900,0.4935829317531259
1366,0.48744871046570903
1432,0.4928995411103239
1542,0.4928995411103239
1347,0.49406789279838415
916,0.5168554524720074
1305,0.49300548437149366
1500,0.4908644623843407
223,0.4931805966120906
1923,0.4922730208839726
435,0.5183074047940343
1342,0.5133107307404245
1674,0.4950939870533406
1269,0.49317369742561185
1525,0.49272267284066357
319,0.5119049144492368
228,0.49563344680226396
392,0.4917118143447405
1563,0.4960790686619936
1324,0.49335646784215004
1441,0.48540437317740176
1710,0.5137435590742899
477,0.5215017060758427
1400,0.4963240133059255
1410,0.49672402210121247
1791,0.4920826325161672
1973,0.5142012161928172
1136,0.493503096315926
378,0.5106133672274649
1365,0.4950939870533406
1173,0.4954396572716628
713,0.4918241816667402
445,0.49554298462612134
1774,0.48457093701311543
42,0.5141167213955062
856,0.4996669067052228
1105,0.5193724791992793
277,0.4941960464408855
1933,0.4928104364315736
1379,0.4991302811429269
1499,0.49337456168753424
259,0.4906158112530316
591,0.4928063061293062
1745,0.49646758292454307
1541,0.4913662962962973
1118,0.49566447813533504
535,0.5129099635201148
247,0.492087507640638
992,0.4913662962962973
1146,0.4943145716005626
1687,0.48428834217675754
1174,0.49200818772832083
1797,0.4928995411103239
1023,0.5133107307404245
1894,0.49244162474206915
374,0.49577563997295543
574,0.4912156692894819
615,0.4865914495984443
1763,0.49429747851290473
1792,0.5187647901095054
1595,0.4962083112619293
862,0.4865914495984443
1154,0.49563344680226396
1004,0.48428834217675754
1057,0.4956405419021934
734,0.4996669067052228
1236,0.4930346224052865
896,0.49660268446227707
1941,0.491731004927015
1195,0.49216971013721045
534,0.491273122441908
1476,0.4955319930934921
1701,0.4960790686619936
278,0.4914068061575061
905,0.49672402210121247
1090,0.49193011801326453
1061,0.48586200981795474
704,0.5001959998668136
881,0.4943145716005626
1957,0.4960790686619936
1208,0.4959147318468888
135,0.4956405419021934
198,0.5154544482496918
1899,0.4928800870834309
1215,0.5106133672274649
1083,0.4955472951088188
33,0.49269868216460155
1682,0.4931805966120906
1789,0.4918241816667402
1892,0.4916076488106766
177,0.4927759139963053
801,0.4922865698632952
35,0.5140645594524436
1947,0.491984198101038
964,0.49335646784215004
699,0.491984198101038
125,0.4948723138040158
585,0.5168588543518482
1918,0.5152362188097959
918,0.5001959998668136
1076,0.5137435590742899
58,0.5172607915353452
411,0.49577563997295543
8,0.5194698968600383
1906,0.5194698968600383
158,0.4953644692527859
613,0.4960790686619936
1230,0.5172807137840472
1451,0.49234839228084815
652,0.5001959998668136
1696,0.4928995411103239
1730,0.4906365390311827
434,0.5008354565742978
1465,0.49984493212347064
1129,0.5141167213955062
1667,0.4916076488106766
1765,0.5008354565742978
320,0.4985527329773185
1928,0.5215017060758427
132,0.4913662962962973
668,0.4954479029323382
987,0.5152362188097959
67,0.5187647901095054
480,0.49895225633679496
456,0.5128254569183943
1809,0.48933122118755673
149,0.4916076488106766
791,0.5025862767364389
1837,0.49680193009759704
597,0.49646758292454307
1125,0.48530026807384324
429,0.48586200981795474
586,0.48933122118755673
1543,0.48540437317740176
1862,0.4926909250487785
1246,0.4929834021896892
1243,0.5001959998668136
692,0.48748516468636205
719,0.4965190735689281
934,0.4908932159201895
1244,0.4928063061293062
417,0.5097685733104491
118,0.5140844896944563
610,0.49491061336785686
1502,0.4956405419021934
678,0.5114471494262607
367,0.4934090807923435
266,0.48457093701311543
1333,0.4927759139963053
774,0.4908932159201895
1865,0.5133260151394616
25,0.499386917606582
765,0.4870022224022365
297,0.5025862767364389
1934,0.5151980523517238
1355,0.4952070363708244
1199,0.4966446851414506
1713,0.49244162474206915
305,0.4929834021896892
822,0.4943145716005626
1587,0.4928995411103239
63,0.49337678909930177
1590,0.49225748142010617
599,0.49646758292454307
1228,0.48428834217675754
1945,0.4924081187094464
220,0.49984493212347064
203,0.4913662962962973
833,0.5145421291460481
1818,0.49611784736980974
1884,0.4934456277423063
1026,0.49244162474206915
453,0.4910944009519402
229,0.49692557771918655
1742,0.4928995411103239
530,0.49429747851290473
286,0.4925056398587074
584,0.49300548437149366
1335,0.4935210789344101
1024,0.4954396572716628
1437,0.4964965015336956
663,0.4954396572716628
1571,0.5215017060758427
1186,0.49216971013721045
988,0.4907764515530795
407,0.5135281725121903
1059,0.48540437317740176
1337,0.4936099475542146
311,0.5215017060758427
1700,0.4956405419021934
24,0.5172807137840472
1889,0.49660813353919886
776,0.515335780623203
1180,0.4955887905892361
662,0.4955887905892361
1739,0.4948723138040158
1609,0.49337678909930177
406,0.49611561970138224
473,0.5160497283860931
1967,0.49692557771918655
716,0.4959630757792881
455,0.49995745717085216
1224,0.5179745560045944
1322,0.4996669067052228
1877,0.4938504788085669
373,0.4908932159201895
315,0.4861337755346851
1658,0.5025862767364389
994,0.49672402210121247
973,0.5136590599641118
1598,0.4914068061575061
1698,0.4944143515857781
1507,0.4915101117578297
404,0.49616250436242315
1350,0.4974546541810055
108,0.4929834021896892
899,0.5119049144492368
1304,0.49563344680226396
1000,0.4861337755346851
1800,0.49552769059438895
1359,0.49472507467068233
1,0.4960790686619936
1805,0.4943145716005626
467,0.49208485976053407
536,0.4937554012179
66,0.4952070363708244
1866,0.48933122118755673
870,0.49984493212347064
1029,0.4847459177839373
1735,0.5002418094238599
1133,0.5004154718942958
1886,0.48860158295761325
1681,0.4970386335533783
1002,0.4976135198348911
705,0.4915101117578297
489,0.4959216318583902
1377,0.5166346726246651
1963,0.4959210969927017
984,0.4926909250487785
140,0.4935249547217
1371,0.4934456277423063
338,0.4925056398587074
792,0.49492595376873816
730,0.49548546306491426
1612,0.5132227522173595
1513,0.5154412639935775
756,0.4882147273370129
1003,0.4920460884575243
69,0.48428834217675754
1385,0.4929188603315793
962,0.49616250436242315
1728,0.4955887905892361
1817,0.4963240133059255
959,0.49548546306491426
1657,0.4935249547217
1040,0.491984198101038
440,0.49646758292454307
1153,0.4945650346330833
1589,0.5121388241193187
1047,0.5137435590742899
14,0.48586200981795474
797,0.4861337755346851
1252,0.49563344680226396
1266,0.5179745560045944
712,0.5194698968600383
1135,0.4945650346330833
832,0.5215017060758427
301,0.4923440824660579
518,0.5151558870813621
99,0.4944325693783709
1078,0.4847459177839373
1415,0.4938670214279873
1390,0.4914068061575061
1566,0.5187647901095054
262,0.49181512206033356
1680,0.49660813353919886
1803,0.5139451167232257
401,0.49646758292454307
1158,0.49692557771918655
568,0.4985527329773185
290,0.4954396572716628
1079,0.49692557771918655
840,0.4918241816667402
967,0.49300548437149366
834,0.5132309927919854
1852,0.49611561970138224
1427,0.4955472951088188
1762,0.4920614265682198
1825,0.49664466409976016
1956,0.48586200981795474
436,0.4929166329757441
1630,0.4917118143447405
1038,0.4938060195727222
583,0.4948723138040158
863,0.49322203559957534
